group,names,scores,logfoldchanges,pvals,pvals_adj
2,SLC6A4,-0.056952547,1.01073,0.9545829961125526,0.9990324031462972
2,FAM65C,-0.056952547,1.0234774,0.9545829961125526,0.9990324031462972
2,AURKC,-0.056952547,1.1157875,0.9545829961125526,0.9990324031462972
2,CDK18,-0.056952547,1.0065298,0.9545829961125526,0.9990324031462972
2,FSIP1,-0.056952547,1.0098299,0.9545829961125526,0.9990324031462972
2,TTC4,-0.056952547,1.0064757,0.9545829961125526,0.9990324031462972
2,ZNF286B,-0.056952547,1.0069854,0.9545829961125526,0.9990324031462972
2,AC123768.4,-0.056952547,1.0122706,0.9545829961125526,0.9990324031462972
2,CTD-2162K18.4,-0.056952547,1.0066468,0.9545829961125526,0.9990324031462972
2,RP11-388M20.6,-0.056952547,1.0179752,0.9545829961125526,0.9990324031462972
2,KRT86,-0.056952547,1.0068129,0.9545829961125526,0.9990324031462972
2,TOX2,-0.056952547,1.0070266,0.9545829961125526,0.9990324031462972
2,RP11-343H5.6,-0.056952547,1.0059129,0.9545829961125526,0.9990324031462972
2,C4BPB,-0.056952547,1.0059342,0.9545829961125526,0.9990324031462972
2,RP11-680A11.5,-0.056952547,1.0180422,0.9545829961125526,0.9990324031462972
2,TRPV3,-0.056952547,1.0061527,0.9545829961125526,0.9990324031462972
2,PRSS36,-0.056952547,1.0069658,0.9545829961125526,0.9990324031462972
2,PARS2,-0.056952547,1.0104909,0.9545829961125526,0.9990324031462972
2,RP5-884G6.2,-0.056952547,1.0062102,0.9545829961125526,0.9990324031462972
2,RP11-392P7.6,-0.056952547,1.0068543,0.9545829961125526,0.9990324031462972
2,RP11-90D4.3,-0.056952547,1.0067135,0.9545829961125526,0.9990324031462972
2,RP6-206I17.2,-0.056952547,1.005953,0.9545829961125526,0.9990324031462972
2,ITPKC,-0.056952547,1.0082511,0.9545829961125526,0.9990324031462972
2,RP4-789D17.5,-0.056952547,1.0062708,0.9545829961125526,0.9990324031462972
2,CTD-3064H18.1,-0.056952547,1.0145543,0.9545829961125526,0.9990324031462972
2,MAP3K10,-0.056952547,1.0058662,0.9545829961125526,0.9990324031462972
2,VASH1,-0.056952547,1.0291597,0.9545829961125526,0.9990324031462972
2,RP11-78O7.2,-0.056952547,1.0077353,0.9545829961125526,0.9990324031462972
2,RP11-20B24.5,-0.056952547,1.0060447,0.9545829961125526,0.9990324031462972
2,SNAI1,-0.056952547,1.0205362,0.9545829961125526,0.9990324031462972
2,RP3-467K16.4,-0.056952547,1.0174383,0.9545829961125526,0.9990324031462972
2,ZNF440,-0.056952547,1.0108458,0.9545829961125526,0.9990324031462972
2,MDK,-0.056952547,1.0062598,0.9545829961125526,0.9990324031462972
2,RP13-270P17.1,-0.056952547,1.0270087,0.9545829961125526,0.9990324031462972
2,GPSM2,-0.056952547,1.0065045,0.9545829961125526,0.9990324031462972
2,RILPL1,-0.056952547,1.0101675,0.9545829961125526,0.9990324031462972
2,RP11-589P10.5,-0.056952547,1.0072571,0.9545829961125526,0.9990324031462972
2,WNT10B,-0.056952547,1.005824,0.9545829961125526,0.9990324031462972
2,RP11-46H11.3,-0.056952547,1.0059227,0.9545829961125526,0.9990324031462972
2,KCNH3,-0.056952547,1.0214202,0.9545829961125526,0.9990324031462972
2,HHAT,-0.056952547,1.0078903,0.9545829961125526,0.9990324031462972
2,RP11-258F1.1,-0.056952547,1.0083091,0.9545829961125526,0.9990324031462972
2,C1orf177,-0.056952547,1.0059714,0.9545829961125526,0.9990324031462972
2,JMJD7-PLA2G4B,-0.056952547,1.0243514,0.9545829961125526,0.9990324031462972
2,HSD11B1,-0.056952547,1.006188,0.9545829961125526,0.9990324031462972
2,MAMSTR,-0.056952547,1.0062995,0.9545829961125526,0.9990324031462972
2,ATP1B1,-0.056952547,1.0072938,0.9545829961125526,0.9990324031462972
2,RP11-540O11.6,-0.056952547,1.0063614,0.9545829961125526,0.9990324031462972
2,TBX19,-0.056952547,1.0062516,0.9545829961125526,0.9990324031462972
2,SAMD14,-0.056952547,1.0388572,0.9545829961125526,0.9990324031462972
2,KCNJ14,-0.056952547,1.0324386,0.9545829961125526,0.9990324031462972
2,KRT2,-0.056952547,1.01418,0.9545829961125526,0.9990324031462972
2,AC109333.10,-0.056952547,1.00616,0.9545829961125526,0.9990324031462972
2,TNNC2,-0.056952547,1.0176753,0.9545829961125526,0.9990324031462972
2,ZNF763,-0.056952547,1.0268065,0.9545829961125526,0.9990324031462972
2,KRT73,-0.056952547,1.0059974,0.9545829961125526,0.9990324031462972
2,LINGO3,-0.056952547,1.0107244,0.9545829961125526,0.9990324031462972
2,ZFP30,-0.056952547,1.0082107,0.9545829961125526,0.9990324031462972
2,GPT2,-0.056952547,1.0060693,0.9545829961125526,0.9990324031462972
2,UBE2C,-0.056952547,1.0480014,0.9545829961125526,0.9990324031462972
2,UBA1,-0.057148933,,0.9544265558837156,0.9990324031462972
2,LMBR1L,-0.057345323,,0.9542701174106555,0.9990324031462972
2,SMEK2,-0.05747625,,0.9541658260736833,0.9990324031462972
2,PES1,-0.057607174,,0.954061535521511,0.9990324031462972
2,TRIM27,-0.058654577,,0.9532272395707305,0.9990324031462972
2,SCAMP4,-0.058916427,,0.9530186735557484,0.9990324031462972
2,RP11-301O19.1,-0.059243742,1.3101418,0.9527579705634245,0.9990324031462972
2,C19orf83,-0.059243742,1.2491654,0.9527579705634245,0.9990324031462972
2,NLRP2,-0.059243742,1.2710617,0.9527579705634245,0.9990324031462972
2,NLRX1,-0.059243742,1.2580639,0.9527579705634245,0.9990324031462972
2,GEMIN5,-0.059243742,1.2906417,0.9527579705634245,0.9990324031462972
2,LTC4S,-0.059243742,1.3017976,0.9527579705634245,0.9990324031462972
2,SPIRE2,-0.059243742,1.2708174,0.9527579705634245,0.9990324031462972
2,EVA1B,-0.059243742,1.2670665,0.9527579705634245,0.9990324031462972
2,FBF1,-0.059243742,1.2510649,0.9527579705634245,0.9990324031462972
2,MCM4,-0.059243742,1.2719432,0.9527579705634245,0.9990324031462972
2,RP11-514O12.4,-0.059243742,1.3073086,0.9527579705634245,0.9990324031462972
2,RP3-325F22.5,-0.059243742,1.586489,0.9527579705634245,0.9990324031462972
2,WDR7,-0.059243742,1.2852229,0.9527579705634245,0.9990324031462972
2,TAB3,-0.059243742,1.2722898,0.9527579705634245,0.9990324031462972
2,ZNF615,-0.059243742,1.3167915,0.9527579705634245,0.9990324031462972
2,FUT4,-0.059243742,1.2593449,0.9527579705634245,0.9990324031462972
2,ZNF71,-0.059243742,1.2813671,0.9527579705634245,0.9990324031462972
2,C20orf96,-0.059243742,1.2638464,0.9527579705634245,0.9990324031462972
2,ZNF781,-0.059243742,1.2795298,0.9527579705634245,0.9990324031462972
2,TTLL4,-0.059243742,1.2979949,0.9527579705634245,0.9990324031462972
2,ASB2,-0.059243742,1.2823265,0.9527579705634245,0.9990324031462972
2,RP11-166P13.3,-0.059243742,1.2718763,0.9527579705634245,0.9990324031462972
2,APPL2,-0.059243742,1.2672138,0.9527579705634245,0.9990324031462972
2,ZNF776,-0.059243742,1.2517438,0.9527579705634245,0.9990324031462972
2,FRY,-0.059243742,1.2685238,0.9527579705634245,0.9990324031462972
2,CYP51A1,-0.059243742,1.2769686,0.9527579705634245,0.9990324031462972
2,MICALL1,-0.059243742,1.2762873,0.9527579705634245,0.9990324031462972
2,TMPO-AS1,-0.059243742,1.2597816,0.9527579705634245,0.9990324031462972
2,FZD3,-0.059243742,1.2961721,0.9527579705634245,0.9990324031462972
2,DECR2,-0.059243742,1.2699311,0.9527579705634245,0.9990324031462972
2,CCDC102B,-0.059243742,1.2944963,0.9527579705634245,0.9990324031462972
2,TPCN2,-0.059243742,1.250156,0.9527579705634245,0.9990324031462972
2,SLC25A29,-0.059243742,1.2635562,0.9527579705634245,0.9990324031462972
2,LINC00843,-0.059243742,1.306831,0.9527579705634245,0.9990324031462972
2,DDX11,-0.059243742,1.2662643,0.9527579705634245,0.9990324031462972
2,ZNRD1-AS1,-0.059243742,1.2736839,0.9527579705634245,0.9990324031462972
2,RP11-5C23.1,-0.059243742,1.3334091,0.9527579705634245,0.9990324031462972
2,DLGAP3,-0.059243742,1.257913,0.9527579705634245,0.9990324031462972
2,KCNK12,-0.059243742,1.2596883,0.9527579705634245,0.9990324031462972
2,NOXA1,-0.059243742,1.2539773,0.9527579705634245,0.9990324031462972
2,AMMECR1L,-0.059243742,1.2544687,0.9527579705634245,0.9990324031462972
2,KIF16B,-0.059243742,1.3249567,0.9527579705634245,0.9990324031462972
2,ZIK1,-0.059243742,1.2714325,0.9527579705634245,0.9990324031462972
2,TRPM2,-0.059243742,1.2798697,0.9527579705634245,0.9990324031462972
2,TRIM66,-0.059243742,1.2697626,0.9527579705634245,0.9990324031462972
2,ZFYVE26,-0.059243742,1.263179,0.9527579705634245,0.9990324031462972
2,RP11-152N13.5,-0.059243742,1.2562393,0.9527579705634245,0.9990324031462972
2,ZNF260,-0.059243742,1.3042431,0.9527579705634245,0.9990324031462972
2,HUS1B,-0.059243742,1.2542729,0.9527579705634245,0.9990324031462972
2,LPCAT2,-0.059243742,1.2677584,0.9527579705634245,0.9990324031462972
2,CTC-338M12.5,-0.059243742,1.2697431,0.9527579705634245,0.9990324031462972
2,ATAD2B,-0.059243742,1.267648,0.9527579705634245,0.9990324031462972
2,SLC26A2,-0.059243742,1.2529259,0.9527579705634245,0.9990324031462972
2,C19orf68,-0.059243742,1.2853848,0.9527579705634245,0.9990324031462972
2,AL592284.1,-0.059243742,1.2574012,0.9527579705634245,0.9990324031462972
2,IL1RAP,-0.059243742,1.2768571,0.9527579705634245,0.9990324031462972
2,SMURF2,-0.059243742,1.2742035,0.9527579705634245,0.9990324031462972
2,RECQL5,-0.059243742,1.2741249,0.9527579705634245,0.9990324031462972
2,RP11-538P18.2,-0.059243742,1.2889954,0.9527579705634245,0.9990324031462972
2,ZNF121,-0.059243742,1.277327,0.9527579705634245,0.9990324031462972
2,DPY19L4,-0.059243742,1.2531279,0.9527579705634245,0.9990324031462972
2,FLVCR1-AS1,-0.059243742,1.269724,0.9527579705634245,0.9990324031462972
2,FANCG,-0.059243742,1.2891257,0.9527579705634245,0.9990324031462972
2,AC015987.2,-0.059243742,1.2888415,0.9527579705634245,0.9990324031462972
2,DNAL1,-0.059243742,1.2554631,0.9527579705634245,0.9990324031462972
2,C19orf82,-0.059243742,1.2558138,0.9527579705634245,0.9990324031462972
2,NPIPB5,-0.059243742,1.2674481,0.9527579705634245,0.9990324031462972
2,NOL6,-0.059243742,1.2538722,0.9527579705634245,0.9990324031462972
2,SETD8,-0.059243742,1.3193811,0.9527579705634245,0.9990324031462972
2,SUFU,-0.059243742,1.2595814,0.9527579705634245,0.9990324031462972
2,NR1H3,-0.059243742,1.2869487,0.9527579705634245,0.9990324031462972
2,AC005082.12,-0.059243742,1.251932,0.9527579705634245,0.9990324031462972
2,ZNF616,-0.059243742,1.2672187,0.9527579705634245,0.9990324031462972
2,C21orf49,-0.059243742,1.255383,0.9527579705634245,0.9990324031462972
2,SLC38A7,-0.059243742,1.2786745,0.9527579705634245,0.9990324031462972
2,ZBTB18,-0.059243742,1.2722317,0.9527579705634245,0.9990324031462972
2,RP11-53I6.3,-0.059243742,1.2507024,0.9527579705634245,0.9990324031462972
2,C5orf66,-0.059243742,1.2572379,0.9527579705634245,0.9990324031462972
2,RNASEK,-0.059309203,,0.9527058305707068,0.9990324031462972
2,GEMIN7,-0.059571054,,0.9524972726264149,0.9990324031462972
2,MKNK2,-0.05989837,,0.9522365797725508,0.9990324031462972
2,ABTB1,-0.06016022,,0.9520280291680259,0.9990324031462972
2,ZNF345,-0.060356606,2.7399375,0.9518716183698126,0.9990324031462972
2,SERBP1,-0.06042207,,0.9518194818487727,0.9990324031462972
2,MTHFSD,-0.06048753,3.3558235,0.9517673455339528,0.9990324031462972
2,FLNB,-0.06048753,2.476151,0.9517673455339528,0.9990324031462972
2,FBLIM1,-0.06048753,3.24788,0.9517673455339528,0.9990324031462972
2,DHCR7,-0.060618456,2.8841987,0.9516630735238633,0.9990324031462972
2,TPM4,-0.060618456,,0.9516630735238633,0.9990324031462972
2,OSGEPL1,-0.060618456,3.1451073,0.9516630735238633,0.9990324031462972
2,NQO1,-0.060618456,2.9252734,0.9516630735238633,0.9990324031462972
2,ZNF12,-0.06074938,3.2395425,0.9515588023413248,0.9990324031462972
2,AKAP11,-0.06074938,3.4903903,0.9515588023413248,0.9990324031462972
2,CERS6,-0.06074938,3.5899396,0.9515588023413248,0.9990324031462972
2,ENTPD1-AS1,-0.06074938,2.867173,0.9515588023413248,0.9990324031462972
2,FAAH2,-0.060880307,3.7500396,0.9514545319881181,0.9990324031462972
2,CCDC9,-0.060880307,3.8166387,0.9514545319881181,0.9990324031462972
2,SLC4A7,-0.060880307,,0.9514545319881181,0.9990324031462972
2,PDE4D,-0.060880307,5.08322,0.9514545319881181,0.9990324031462972
2,ALYREF,-0.061011232,3.7666876,0.951350262466024,0.9990324031462972
2,GMEB2,-0.061011232,3.3555274,0.951350262466024,0.9990324031462972
2,PXN-AS1,-0.061011232,3.7017183,0.951350262466024,0.9990324031462972
2,CEP57L1,-0.061011232,3.6197758,0.951350262466024,0.9990324031462972
2,USP53,-0.061011232,3.3288507,0.951350262466024,0.9990324031462972
2,ABAT,-0.061011232,3.1936727,0.951350262466024,0.9990324031462972
2,ADNP,-0.061076697,2.5543,0.9512981280172006,0.9990324031462972
2,PLA2G6,-0.061142158,2.8478942,0.9512459937768232,0.9990324031462972
2,HKR1,-0.061142158,3.9057608,0.9512459937768232,0.9990324031462972
2,CBY1,-0.061207622,3.2889361,0.9511938597451142,0.9990324031462972
2,MLYCD,-0.061207622,,0.9511938597451142,0.9990324031462972
2,RP11-468E2.5,-0.061273083,3.9768257,0.9511417259222962,0.9990324031462972
2,MBNL1-AS1,-0.061273083,2.3001916,0.9511417259222962,0.9990324031462972
2,ZNF563,-0.061273083,,0.9511417259222962,0.9990324031462972
2,ZNF682,-0.061273083,2.4227645,0.9511417259222962,0.9990324031462972
2,COX18,-0.06140401,3.110173,0.9510374589042238,0.9990324031462972
2,PHLDA2,-0.061469473,2.6263134,0.9509853257094144,0.9990324031462972
2,ACSM3,-0.061469473,3.021613,0.9509853257094144,0.9990324031462972
2,VPS11,-0.061469473,,0.9509853257094144,0.9990324031462972
2,MRPS36,-0.061731324,,0.9507767950302161,0.9990324031462972
2,EXOC8,-0.061731324,3.8185384,0.9507767950302161,0.9990324031462972
2,STK39,-0.061796784,3.14475,0.950724662886539,0.9990324031462972
2,RSBN1L-AS1,-0.061796784,2.6493866,0.950724662886539,0.9990324031462972
2,SPTLC2,-0.06186225,,0.950672530953756,0.9990324031462972
2,STPG1,-0.06186225,3.9385278,0.950672530953756,0.9990324031462972
2,ZNF573,-0.06186225,,0.950672530953756,0.9990324031462972
2,C7orf43,-0.06192771,3.2401495,0.9506203992320899,0.9990324031462972
2,ZKSCAN8,-0.06205864,3.9004805,0.9505161364229976,0.9990324031462972
2,SURF6,-0.06205864,,0.9505161364229976,0.9990324031462972
2,FASTKD1,-0.06205864,2.952779,0.9505161364229976,0.9990324031462972
2,TRIM37,-0.0621241,3.5899336,0.9504640053360166,0.9990324031462972
2,H3F3C,-0.0621241,4.136191,0.9504640053360166,0.9990324031462972
2,ATG9A,-0.0621241,4.059838,0.9504640053360166,0.9990324031462972
2,NUP155,-0.062189564,2.6346612,0.9504118744610426,0.9990324031462972
2,CSNK1G2,-0.06232049,,0.9503076133480051,0.9990324031462972
2,ZNF266,-0.06232049,,0.9503076133480051,0.9990324031462972
2,SFMBT1,-0.06232049,,0.9503076133480051,0.9990324031462972
2,DNAJC16,-0.062451415,3.6113856,0.9502033530856655,0.9990324031462972
2,TRIM41,-0.062451415,,0.9502033530856655,0.9990324031462972
2,ZBTB14,-0.062451415,1.474649,0.9502033530856655,0.9990324031462972
2,FCHSD1,-0.062451415,3.2276087,0.9502033530856655,0.9990324031462972
2,GTPBP10,-0.062516876,,0.9501512232740636,0.9990324031462972
2,NFYA,-0.062647805,,0.9500469642911086,0.9990324031462972
2,ACAP3,-0.062778726,,0.9499427061633019,0.9990324031462972
2,USP42,-0.062778726,4.6832376,0.9499427061633019,0.9990324031462972
2,ASB6,-0.06284419,,0.9498905774206354,0.9990324031462972
2,KIAA1328,-0.062909655,,0.9498384488924235,0.9990324031462972
2,NSUN4,-0.062909655,5.0201116,0.9498384488924235,0.9990324031462972
2,TIMP2,-0.06304058,,0.9497341924802536,0.9990324031462972
2,ALG1,-0.06310604,,0.9496820645967406,0.9990324031462972
2,RPS17,-0.063171506,,0.9496299369285722,0.9990324031462972
2,VWA9,-0.063171506,,0.9496299369285722,0.9990324031462972
2,FAM118B,-0.063171506,,0.9496299369285722,0.9990324031462972
2,RBM43,-0.063171506,,0.9496299369285722,0.9990324031462972
2,ACLY,-0.06323697,,0.9495778094759709,0.9990324031462972
2,TCP11L2,-0.06323697,,0.9495778094759709,0.9990324031462972
2,TAMM41,-0.06323697,,0.9495778094759709,0.9990324031462972
2,SPTY2D1,-0.06330243,,0.9495256822391592,0.9990324031462972
2,AP4B1,-0.06336789,,0.9494735552183596,0.9990324031462972
2,SERTAD3,-0.06336789,,0.9494735552183596,0.9990324031462972
2,MBD5,-0.06343336,,0.9494214284137946,0.9990324031462972
2,HHLA3,-0.06343336,,0.9494214284137946,0.9990324031462972
2,FLCN,-0.06343336,,0.9494214284137946,0.9990324031462972
2,RCCD1,-0.06343336,,0.9494214284137946,0.9990324031462972
2,CLEC2D,-0.06376067,,0.9491607976422751,0.9990324031462972
2,ZHX1,-0.06376067,5.466432,0.9491607976422751,0.9990324031462972
2,CAMKMT,-0.06376067,,0.9491607976422751,0.9990324031462972
2,MON1B,-0.06376067,,0.9491607976422751,0.9990324031462972
2,DIDO1,-0.06382613,,0.9491086721397897,0.9990324031462972
2,PLEKHM1,-0.06389159,,0.9490565468550962,0.9990324031462972
2,GBF1,-0.06395706,,0.949004421788417,0.9990324031462972
2,PRKCQ,-0.06402252,,0.9489522969399747,0.9990324031462972
2,ZNF592,-0.06428437,,0.948743799733023,0.9990324031462972
2,DLD,-0.06434983,,0.9486916759791018,0.9990324031462972
2,SNAPC1,-0.06448076,,0.9485874291301963,0.9990324031462972
2,QKI,-0.06467714,,0.9484310605075176,0.9990324031462972
2,LPAR2,-0.06474261,,0.9483789380743622,0.9990324031462972
2,HAUS2,-0.06493899,,0.9482225721012228,0.9990324031462972
2,LBR,-0.06493899,,0.9482225721012228,0.9990324031462972
2,CLPTM1L,-0.06500446,,0.9481704505530267,0.9990324031462972
2,SPATA20,-0.06513538,,0.9480662081222444,0.9990324031462972
2,CSDE1,-0.06526631,,0.9479619665804249,0.9990324031462972
2,UBE2R2,-0.06539723,,0.9478577259293473,0.9990324031462972
2,CTD-2037K23.2,-0.06559362,,0.947701366626764,0.9990324031462972
2,NPEPPS,-0.06559362,,0.947701366626764,0.9990324031462972
2,KCMF1,-0.06565908,,0.9476492473065347,0.9990324031462972
2,BRD8,-0.06572455,,0.9475971282103252,0.9990324031462972
2,CHP1,-0.06585547,,0.9474928906908554,0.9990324031462972
2,ZNF280D,-0.06585547,,0.9474928906908554,0.9990324031462972
2,ELL,-0.06585547,2.9525578,0.9474928906908554,0.9990324031462972
2,DHX38,-0.065920934,,0.9474407722680399,0.9990324031462972
2,SLC25A4,-0.06605186,,0.9473365360973593,0.9990324031462972
2,ANO9,-0.066444635,,0.9470238330009326,0.9990324031462972
2,HPS5,-0.066444635,,0.9470238330009326,0.9990324031462972
2,SLC36A4,-0.066575564,,0.9469196004465916,0.9990324031462972
2,PHACTR4,-0.066641025,,0.9468674845100095,0.9990324031462972
2,DDX55,-0.066902876,,0.9466590230394576,0.9990324031462972
2,LEPRE1,-0.06742658,,0.946242111068328,0.9990324031462972
2,C11orf58,-0.067557506,,0.9461378853713318,0.9990324031462972
2,SRSF7,-0.06781936,,0.9459294367447323,0.9990324031462972
2,AP003774.1,-0.06801574,,0.9457731027032537,0.9990324031462972
2,SAC3D1,-0.06801574,,0.9457731027032537,0.9990324031462972
2,THEM6,-0.06808121,,0.9457209918198456,0.9990324031462972
2,SLC43A3,-0.06827759,,0.9455646605639875,0.9990324031462972
2,DDB1,-0.06867037,,0.9452520043469238,0.9990324031462972
2,AGTPBP1,-0.06880129,,0.9451477874795045,0.9990324031462972
2,UTP23,-0.06893222,,0.9450435715508493,0.9990324031462972
2,FAM111A,-0.06912861,,0.9448872494219389,0.9990324031462972
2,TMEM102,-0.06919407,,0.9448351425169437,0.9990324031462972
2,MPPE1,-0.06965231,,0.9444704008031073,0.9990324031462972
2,IARS,-0.07017601,,0.9440535673893953,0.9990324031462972
2,VMAC,-0.07043786,,0.9438451564200105,0.9990324031462972
2,ZC3H14,-0.070503324,,0.9437930542777246,0.9990324031462972
2,PDCD4-AS1,-0.070699714,,0.9436367492945661,0.9990324031462972
2,LARP4B,-0.07109249,,0.9433241458448898,0.9990324031462972
2,AP2B1,-0.071288876,,0.9431678473903681,0.9990324031462972
2,CYP20A1,-0.07233628,,0.9423342927356183,0.9990324031462972
2,TRMT6,-0.07240174,,0.9422821976571045,0.9990324031462972
2,ASMTL,-0.07246721,,0.9422301028255006,0.9990324031462972
2,KXD1,-0.07253267,,0.9421780082410287,0.9990324031462972
2,FAM96B,-0.07285998,,0.9419175390334219,0.9990324031462972
2,PHTF1,-0.07305637,,0.941761260488654,0.9990324031462972
2,XRN2,-0.073711,,0.9412403482332554,0.9990324031462972
2,NAGPA,-0.07410377,,0.940927812930646,0.9990324031462972
2,C2orf68,-0.074431084,,0.9406673737918808,0.9990324031462972
2,MFSD11,-0.075085714,,0.9401465145765525,0.9990324031462972
2,ANGPTL6,-0.07593673,1.258372,0.939469435903647,0.9990324031462972
2,XYLT2,-0.07593673,1.258977,0.939469435903647,0.9990324031462972
2,IPO9-AS1,-0.07593673,1.3094146,0.939469435903647,0.9990324031462972
2,ANKRD22,-0.07593673,1.2654127,0.939469435903647,0.9990324031462972
2,DLL1,-0.07593673,1.2524029,0.939469435903647,0.9990324031462972
2,MTUS1,-0.07593673,1.2549286,0.939469435903647,0.9990324031462972
2,MIR181A2HG,-0.07593673,1.2616876,0.939469435903647,0.9990324031462972
2,FAM20C,-0.07593673,1.2523904,0.939469435903647,0.9990324031462972
2,PHYHD1,-0.07593673,1.2597961,0.939469435903647,0.9990324031462972
2,RP11-134G8.7,-0.07593673,1.2553462,0.939469435903647,0.9990324031462972
2,DVL1,-0.07593673,1.2522912,0.939469435903647,0.9990324031462972
2,RP5-1021I20.1,-0.07593673,1.28903,0.939469435903647,0.9990324031462972
2,MYLK-AS1,-0.07593673,1.2524374,0.939469435903647,0.9990324031462972
2,SPIN3,-0.07593673,1.2769133,0.939469435903647,0.9990324031462972
2,PDZD7,-0.07593673,1.2569233,0.939469435903647,0.9990324031462972
2,CHN1,-0.07593673,1.2546554,0.939469435903647,0.9990324031462972
2,ENHO,-0.07593673,1.2768949,0.939469435903647,0.9990324031462972
2,WDR35,-0.07593673,1.2654858,0.939469435903647,0.9990324031462972
2,RP11-274B21.10,-0.07593673,1.2705785,0.939469435903647,0.9990324031462972
2,C10orf95,-0.07593673,1.2528163,0.939469435903647,0.9990324031462972
2,ITGA10,-0.07593673,1.2527487,0.939469435903647,0.9990324031462972
2,CHST10,-0.07593673,1.2524537,0.939469435903647,0.9990324031462972
2,ACVR2A,-0.07593673,1.2841395,0.939469435903647,0.9990324031462972
2,RP11-288H12.4,-0.07593673,1.2584689,0.939469435903647,0.9990324031462972
2,LINC00694,-0.07593673,1.2538846,0.939469435903647,0.9990324031462972
2,AC009120.6,-0.07593673,1.2538639,0.939469435903647,0.9990324031462972
2,RP11-195F19.9,-0.07593673,1.2586126,0.939469435903647,0.9990324031462972
2,C6orf99,-0.07593673,1.2887281,0.939469435903647,0.9990324031462972
2,C1orf53,-0.07593673,1.2573744,0.939469435903647,0.9990324031462972
2,ATP6V0E2-AS1,-0.07593673,1.2530661,0.939469435903647,0.9990324031462972
2,LIPN,-0.07593673,1.2519559,0.939469435903647,0.9990324031462972
2,EPHA4,-0.07593673,1.2547635,0.939469435903647,0.9990324031462972
2,LINC00623,-0.07593673,1.2632632,0.939469435903647,0.9990324031462972
2,DCBLD2,-0.07593673,1.2517533,0.939469435903647,0.9990324031462972
2,ZFP69B,-0.07593673,1.2547983,0.939469435903647,0.9990324031462972
2,RDH10,-0.07593673,1.256985,0.939469435903647,0.9990324031462972
2,CDK5R1,-0.07593673,1.2595506,0.939469435903647,0.9990324031462972
2,MYO1D,-0.07593673,1.2539203,0.939469435903647,0.9990324031462972
2,MYOF,-0.07593673,1.2597525,0.939469435903647,0.9990324031462972
2,CYTH3,-0.07593673,1.2948585,0.939469435903647,0.9990324031462972
2,JAM3,-0.07593673,1.2987853,0.939469435903647,0.9990324031462972
2,E2F1,-0.07593673,1.2522583,0.939469435903647,0.9990324031462972
2,CERCAM,-0.07593673,1.253914,0.939469435903647,0.9990324031462972
2,NFYC-AS1,-0.07593673,1.2607716,0.939469435903647,0.9990324031462972
2,SLC4A5,-0.07593673,1.252852,0.939469435903647,0.9990324031462972
2,RP11-890B15.3,-0.07593673,1.2707819,0.939469435903647,0.9990324031462972
2,RP11-89F3.2,-0.07593673,1.2532185,0.939469435903647,0.9990324031462972
2,PPARGC1B,-0.07593673,1.2767572,0.939469435903647,0.9990324031462972
2,PLXNA1,-0.07593673,1.3112617,0.939469435903647,0.9990324031462972
2,SMARCA5-AS1,-0.07593673,1.2534821,0.939469435903647,0.9990324031462972
2,LIPC,-0.07593673,1.2880042,0.939469435903647,0.9990324031462972
2,RP11-84C10.2,-0.07593673,1.2748948,0.939469435903647,0.9990324031462972
2,ZNF30,-0.07593673,1.2530174,0.939469435903647,0.9990324031462972
2,CDKN2B,-0.07593673,1.2539891,0.939469435903647,0.9990324031462972
2,OCM,-0.07593673,1.2541462,0.939469435903647,0.9990324031462972
2,VMO1,-0.07593673,1.2697845,0.939469435903647,0.9990324031462972
2,LEKR1,-0.07593673,1.2561438,0.939469435903647,0.9990324031462972
2,SLC35F3,-0.07593673,1.2551877,0.939469435903647,0.9990324031462972
2,NPIPA5,-0.07593673,1.2525762,0.939469435903647,0.9990324031462972
2,ARVCF,-0.07593673,1.6740922,0.939469435903647,0.9990324031462972
2,STXBP1,-0.07593673,1.2532672,0.939469435903647,0.9990324031462972
2,FAM129B,-0.07593673,1.2535728,0.939469435903647,0.9990324031462972
2,ITPRIPL2,-0.07593673,1.255842,0.939469435903647,0.9990324031462972
2,ABCC3,-0.07593673,1.3101192,0.939469435903647,0.9990324031462972
2,LL21NC02-1C16.2,-0.07593673,1.2555325,0.939469435903647,0.9990324031462972
2,RP11-367J11.2,-0.07593673,1.2525067,0.939469435903647,0.9990324031462972
2,RP11-160O5.1,-0.07593673,1.2563046,0.939469435903647,0.9990324031462972
2,RP11-157J24.2,-0.07593673,1.255849,0.939469435903647,0.9990324031462972
2,NBL1,-0.07593673,1.2528075,0.939469435903647,0.9990324031462972
2,QSER1,-0.07593673,1.255773,0.939469435903647,0.9990324031462972
2,CLDN5,-0.07593673,1.2834958,0.939469435903647,0.9990324031462972
2,C17orf103,-0.07593673,1.2540978,0.939469435903647,0.9990324031462972
2,LRP5L,-0.07593673,1.2531563,0.939469435903647,0.9990324031462972
2,RP11-326C3.11,-0.07593673,1.2520046,0.939469435903647,0.9990324031462972
2,ENC1,-0.07593673,1.2574408,0.939469435903647,0.9990324031462972
2,SLC25A30,-0.07593673,1.2523764,0.939469435903647,0.9990324031462972
2,RP11-433J8.1,-0.07593673,1.2549034,0.939469435903647,0.9990324031462972
2,AC011747.4,-0.07593673,1.2524887,0.939469435903647,0.9990324031462972
